time,strategy,exchange,identifier,symbol,side,type,status,price,filled_quantity,multiplier,trade_cost,trade_slippage,time_in_force,asset.right,asset.strike,asset.multiplier,asset.expiration,asset.asset_type,price_source,event_kind,event_id,cash_event_type,cash_event_amount,cash_event_currency,cash_event_description,cash_event_direction,cash_event_reason,is_external_cash_flow,cash_event_raw_type,cash_event_raw_subtype,cash_event_broker_name,cash_event_broker_event_id
2024-09-19 15:00:00-04:00,Strategy,,bt_2289,META,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-19 15:00:00-04:00,Strategy,,bt_2288,TSLA,sell,market,fill,243.94000244140625,848.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-19 15:00:00-04:00,Strategy,,bt_2289,META,sell,market,fill,560.5618286132812,382.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 07:00:00-04:00,Strategy,,bt_2290,AAPL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 07:00:00-04:00,Strategy,,bt_2291,META,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 07:00:00-04:00,Strategy,,bt_2290,AAPL,buy,market,fill,229.4600067138672,2473.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 07:00:00-04:00,Strategy,,bt_2291,META,buy,market,fill,560.52001953125,976.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 08:00:00-04:00,Strategy,,bt_2292,META,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 08:00:00-04:00,Strategy,,bt_2293,AAPL,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 08:00:00-04:00,Strategy,,bt_2294,AMD,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 08:00:00-04:00,Strategy,,bt_2292,META,sell,market,fill,560.52001953125,387.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 08:00:00-04:00,Strategy,,bt_2293,AAPL,sell,market,fill,229.4600067138672,1141.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 08:00:00-04:00,Strategy,,bt_2294,AMD,buy,market,fill,156.90499877929688,1810.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 09:00:00-04:00,Strategy,,bt_2295,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 09:00:00-04:00,Strategy,,bt_2296,AMD,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 09:00:00-04:00,Strategy,,bt_2297,META,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 09:00:00-04:00,Strategy,,bt_2298,AAPL,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 09:00:00-04:00,Strategy,,bt_2295,TSLA,buy,market,fill,242.84500122070312,1086.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 09:00:00-04:00,Strategy,,bt_2296,AMD,sell,market,fill,156.90499877929688,129.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 09:00:00-04:00,Strategy,,bt_2297,META,sell,market,fill,560.52001953125,157.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 09:00:00-04:00,Strategy,,bt_2298,AAPL,sell,market,fill,229.4600067138672,599.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 10:00:00-04:00,Strategy,,bt_2299,AMD,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 10:00:00-04:00,Strategy,,bt_2300,TSLA,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 10:00:00-04:00,Strategy,,bt_2301,META,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 10:00:00-04:00,Strategy,,bt_2302,AAPL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 10:00:00-04:00,Strategy,,bt_2299,AMD,sell,market,fill,155.91900634765625,1681.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 10:00:00-04:00,Strategy,,bt_2300,TSLA,sell,market,fill,241.5200042724609,1086.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 10:00:00-04:00,Strategy,,bt_2301,META,sell,market,fill,559.97998046875,38.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 10:00:00-04:00,Strategy,,bt_2302,AAPL,buy,market,fill,229.97000122070312,222.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 11:00:00-04:00,Strategy,,bt_2303,AAPL,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 11:00:00-04:00,Strategy,,bt_2304,META,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 11:00:00-04:00,Strategy,,bt_2303,AAPL,sell,market,fill,230.02999877929688,955.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 11:00:00-04:00,Strategy,,bt_2304,META,sell,market,fill,561.010009765625,394.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 12:00:00-04:00,Strategy,,bt_2305,AMZN,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 12:00:00-04:00,Strategy,,bt_2306,MSFT,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 12:00:00-04:00,Strategy,,bt_2307,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 12:00:00-04:00,Strategy,,bt_2308,META,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 12:00:00-04:00,Strategy,,bt_2309,AMD,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 12:00:00-04:00,Strategy,,bt_2305,AMZN,buy,market,fill,188.1199951171875,1208.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-20 12:00:00-04:00,Strategy,,bt_2306,MSFT,buy,market,fill,434.7049865722656,522.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
