time,strategy,exchange,identifier,symbol,side,type,status,price,filled_quantity,multiplier,trade_cost,trade_slippage,time_in_force,asset.right,asset.strike,asset.multiplier,asset.expiration,asset.asset_type,price_source,event_kind,event_id,cash_event_type,cash_event_amount,cash_event_currency,cash_event_description,cash_event_direction,cash_event_reason,is_external_cash_flow,cash_event_raw_type,cash_event_raw_subtype,cash_event_broker_name,cash_event_broker_event_id
2024-08-05 08:00:00-04:00,Strategy,,bt_1,NVDA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-08-05 08:00:00-04:00,Strategy,,bt_1,NVDA,buy,market,fill,106.04000091552734,943.0,1,499.9786043167114,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-08-05 09:00:00-04:00,Strategy,,bt_2,NVDA,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-08-05 09:00:00-04:00,Strategy,,bt_2,NVDA,sell,market,fill,106.04000091552734,943.0,1,499.9786043167114,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-08-05 12:00:00-04:00,Strategy,,bt_3,AMD,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-08-05 12:00:00-04:00,Strategy,,bt_3,AMD,buy,market,fill,135.77499389648438,736.0,1,499.6519775390625,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-08-05 13:00:00-04:00,Strategy,,bt_4,AMD,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-08-05 13:00:00-04:00,Strategy,,bt_4,AMD,sell,market,fill,139.06900024414062,736.0,1,511.7739208984375,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-12 10:00:00-04:00,Strategy,,bt_5,NVDA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-12 10:00:00-04:00,Strategy,,bt_5,NVDA,buy,market,fill,116.875,855.0,1,499.640625,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-12 11:00:00-04:00,Strategy,,bt_6,NVDA,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-09-12 11:00:00-04:00,Strategy,,bt_6,NVDA,sell,market,fill,119.60009765625,855.0,1,511.29041748046876,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-10-24 11:00:00-04:00,Strategy,,bt_7,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-10-24 11:00:00-04:00,Strategy,,bt_7,TSLA,buy,market,fill,248.94129943847656,401.0,1,499.1273053741455,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-10-24 12:00:00-04:00,Strategy,,bt_8,TSLA,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-10-24 12:00:00-04:00,Strategy,,bt_8,TSLA,sell,market,fill,254.1100006103516,401.0,1,509.49055122375495,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-10-25 10:00:00-04:00,Strategy,,bt_9,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-10-25 10:00:00-04:00,Strategy,,bt_9,TSLA,buy,market,fill,257.7300109863281,388.0,1,499.9962213134765,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-10-25 11:00:00-04:00,Strategy,,bt_10,TSLA,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-10-25 11:00:00-04:00,Strategy,,bt_10,TSLA,sell,market,fill,267.44110107421875,388.0,1,518.8357360839843,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-11-11 11:00:00-05:00,Strategy,,bt_11,TSLA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-11-11 11:00:00-05:00,Strategy,,bt_11,TSLA,buy,market,fill,344.8299865722656,289.0,1,498.2793305969238,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-11-11 12:00:00-05:00,Strategy,,bt_12,TSLA,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2024-11-11 12:00:00-05:00,Strategy,,bt_12,TSLA,sell,market,fill,356.7308044433594,289.0,1,515.4760124206543,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
