time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost,trade_slippage,event_kind,event_id,cash_event_type,cash_event_amount,cash_event_currency,cash_event_description,cash_event_direction,cash_event_reason,is_external_cash_flow,cash_event_raw_type,cash_event_raw_subtype,cash_event_broker_name,cash_event_broker_event_id
2024-07-03 12:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-03 12:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-03 12:00:00-04:00,buy,fill,608.0,AMD,stock,,0.0,,164.32000732421875,market,1,69.9345951171875,0.0,trade,,,,,,,,,,,,
2024-07-03 12:00:00-04:00,buy,fill,793.0,NVDA,stock,,0.0,,126.04000091552734,market,1,69.96480450820923,0.0,trade,,,,,,,,,,,,
2024-07-03 14:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-03 14:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-03 14:00:00-04:00,sell,fill,608.0,AMD,stock,,0.0,,164.32000732421875,market,1,69.9345951171875,0.0,trade,,,,,,,,,,,,
2024-07-03 14:00:00-04:00,sell,fill,793.0,NVDA,stock,,0.0,,126.04000091552734,market,1,69.96480450820923,0.0,trade,,,,,,,,,,,,
2024-07-04 06:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-04 06:00:00-04:00,buy,fill,412.0,TSLA,stock,,0.0,,242.13409423828125,market,1,69.83147277832032,0.0,trade,,,,,,,,,,,,
2024-07-04 07:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-04 07:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-04 07:00:00-04:00,buy,fill,608.0,AMD,stock,,0.0,,164.32000732421875,market,1,69.9345951171875,0.0,trade,,,,,,,,,,,,
2024-07-04 07:00:00-04:00,buy,fill,208.0,TSLA,stock,,0.0,,242.13409423828125,market,1,35.25472412109375,0.0,trade,,,,,,,,,,,,
2024-07-04 08:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-04 08:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-04 08:00:00-04:00,buy,fill,445.0,AMD,stock,,0.0,,164.32000732421875,market,1,51.18568228149414,0.0,trade,,,,,,,,,,,,
2024-07-04 08:00:00-04:00,buy,fill,793.0,NVDA,stock,,0.0,,126.04000091552734,market,1,69.96480450820923,0.0,trade,,,,,,,,,,,,
2024-07-04 15:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-04 15:00:00-04:00,buy,fill,328.0,NVDA,stock,,0.0,,126.04000091552734,market,1,28.93878421020508,0.0,trade,,,,,,,,,,,,
2024-07-05 09:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 09:00:00-04:00,buy,fill,574.0,NVDA,stock,,0.0,,126.04000091552734,market,1,50.642872367858885,0.0,trade,,,,,,,,,,,,
2024-07-05 10:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 10:00:00-04:00,sell,fill,620.0,TSLA,stock,,0.0,,252.08990478515625,market,1,109.40701867675782,0.0,trade,,,,,,,,,,,,
2024-07-05 11:00:00-04:00,buy,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 11:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 11:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 11:00:00-04:00,buy,fill,190.0,META,stock,,0.0,,524.9005126953125,market,1,69.81176818847656,0.0,trade,,,,,,,,,,,,
2024-07-05 11:00:00-04:00,sell,fill,460.0,AMD,stock,,0.0,,170.0,market,1,54.74,0.0,trade,,,,,,,,,,,,
2024-07-05 11:00:00-04:00,sell,fill,1066.0,NVDA,stock,,0.0,,127.11959838867188,market,1,94.85664431762696,0.0,trade,,,,,,,,,,,,
2024-07-05 13:00:00-04:00,buy,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 13:00:00-04:00,buy,fill,188.0,META,stock,,0.0,,531.0499877929688,market,1,69.8861783935547,0.0,trade,,,,,,,,,,,,
2024-07-05 14:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 14:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 14:00:00-04:00,sell,fill,593.0,AMD,stock,,0.0,,172.15899658203125,market,1,71.46319948120117,0.0,trade,,,,,,,,,,,,
2024-07-05 14:00:00-04:00,sell,fill,629.0,NVDA,stock,,0.0,,127.44989776611328,market,1,56.11618998641968,0.0,trade,,,,,,,,,,,,
2024-07-05 15:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 15:00:00-04:00,buy,fill,401.0,TSLA,stock,,0.0,,249.1909942626953,market,1,69.94791208953858,0.0,trade,,,,,,,,,,,,
2024-07-05 18:00:00-04:00,sell,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 18:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-05 18:00:00-04:00,sell,fill,378.0,META,stock,,0.0,,537.1599731445312,market,1,142.13252889404296,0.0,trade,,,,,,,,,,,,
2024-07-05 18:00:00-04:00,sell,fill,401.0,TSLA,stock,,0.0,,250.5500030517578,market,1,70.32938585662842,0.0,trade,,,,,,,,,,,,
2024-07-06 06:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-06 06:00:00-04:00,buy,fill,399.0,TSLA,stock,,0.0,,250.5500030517578,market,1,69.97861585235596,0.0,trade,,,,,,,,,,,,
2024-07-06 07:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-06 07:00:00-04:00,buy,fill,399.0,TSLA,stock,,0.0,,250.5500030517578,market,1,69.97861585235596,0.0,trade,,,,,,,,,,,,
2024-07-06 13:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-06 13:00:00-04:00,sell,fill,798.0,TSLA,stock,,0.0,,250.5500030517578,market,1,139.95723170471192,0.0,trade,,,,,,,,,,,,
2024-07-08 11:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-08 11:00:00-04:00,buy,new,,AMZN,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-08 11:00:00-04:00,buy,fill,358.0,TSLA,stock,,0.0,,250.5,market,1,62.7753,0.0,trade,,,,,,,,,,,,
2024-07-08 11:00:00-04:00,buy,fill,393.0,AMZN,stock,,0.0,,199.97000122070312,market,1,55.01174733581543,0.0,trade,,,,,,,,,,,,
2024-07-08 13:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-08 13:00:00-04:00,sell,new,,AMZN,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-08 13:00:00-04:00,sell,fill,358.0,TSLA,stock,,0.0,,256.1383056640625,market,1,64.18825939941406,0.0,trade,,,,,,,,,,,,
2024-07-08 13:00:00-04:00,sell,fill,393.0,AMZN,stock,,0.0,,198.8800048828125,market,1,54.71188934326172,0.0,trade,,,,,,,,,,,,
2024-07-08 14:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-08 14:00:00-04:00,buy,fill,566.0,AMD,stock,,0.0,,176.52999877929688,market,1,69.94118551635742,0.0,trade,,,,,,,,,,,,
2024-07-08 16:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-08 16:00:00-04:00,buy,fill,564.0,AMD,stock,,0.0,,177.19000244140625,market,1,69.95461296386719,0.0,trade,,,,,,,,,,,,
2024-07-08 18:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-08 18:00:00-04:00,sell,fill,1130.0,AMD,stock,,0.0,,177.19000244140625,market,1,140.15729193115234,0.0,trade,,,,,,,,,,,,
2024-07-09 05:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 05:00:00-04:00,buy,fill,564.0,AMD,stock,,0.0,,177.19000244140625,market,1,69.95461296386719,0.0,trade,,,,,,,,,,,,
2024-07-09 06:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 06:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 06:00:00-04:00,buy,fill,395.0,TSLA,stock,,0.0,,252.8699951171875,market,1,69.91855364990235,0.0,trade,,,,,,,,,,,,
2024-07-09 06:00:00-04:00,buy,fill,563.0,AMD,stock,,0.0,,177.19000244140625,market,1,69.8305799621582,0.0,trade,,,,,,,,,,,,
2024-07-09 07:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 07:00:00-04:00,buy,fill,395.0,TSLA,stock,,0.0,,252.8699951171875,market,1,69.91855364990235,0.0,trade,,,,,,,,,,,,
2024-07-09 10:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 10:00:00-04:00,sell,fill,415.0,TSLA,stock,,0.0,,251.0,market,1,72.9155,0.0,trade,,,,,,,,,,,,
2024-07-09 11:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 11:00:00-04:00,sell,fill,674.0,AMD,stock,,0.0,,175.5749969482422,market,1,82.83628356018068,0.0,trade,,,,,,,,,,,,
2024-07-09 14:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 14:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 14:00:00-04:00,buy,fill,383.0,TSLA,stock,,0.0,,260.5,market,1,69.84005,0.0,trade,,,,,,,,,,,,
2024-07-09 14:00:00-04:00,buy,fill,570.0,AMD,stock,,0.0,,175.13180541992188,market,1,69.87759036254883,0.0,trade,,,,,,,,,,,,
2024-07-09 16:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 16:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 16:00:00-04:00,sell,fill,758.0,TSLA,stock,,0.0,,262.6028137207031,market,1,139.33705296020506,0.0,trade,,,,,,,,,,,,
2024-07-09 16:00:00-04:00,buy,fill,764.0,NVDA,stock,,0.0,,130.75,market,1,69.9251,0.0,trade,,,,,,,,,,,,
2024-07-09 17:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 17:00:00-04:00,sell,fill,1023.0,AMD,stock,,0.0,,176.63999938964844,market,1,126.49190356292725,0.0,trade,,,,,,,,,,,,
2024-07-09 18:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-09 18:00:00-04:00,sell,fill,764.0,NVDA,stock,,0.0,,130.75,market,1,69.9251,0.0,trade,,,,,,,,,,,,
2024-07-10 12:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-10 12:00:00-04:00,buy,fill,381.0,TSLA,stock,,0.0,,262.0,market,1,69.8754,0.0,trade,,,,,,,,,,,,
2024-07-10 15:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-10 15:00:00-04:00,sell,fill,381.0,TSLA,stock,,0.0,,266.0299987792969,market,1,70.95020067443848,0.0,trade,,,,,,,,,,,,
2024-07-11 05:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 05:00:00-04:00,buy,fill,376.0,TSLA,stock,,0.0,,265.5,market,1,69.8796,0.0,trade,,,,,,,,,,,,
2024-07-11 06:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 06:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 06:00:00-04:00,buy,fill,376.0,TSLA,stock,,0.0,,265.5,market,1,69.8796,0.0,trade,,,,,,,,,,,,
2024-07-11 06:00:00-04:00,buy,fill,548.0,AMD,stock,,0.0,,182.4600067138672,market,1,69.99165857543946,0.0,trade,,,,,,,,,,,,
2024-07-11 08:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 08:00:00-04:00,buy,fill,548.0,AMD,stock,,0.0,,182.4600067138672,market,1,69.99165857543946,0.0,trade,,,,,,,,,,,,
2024-07-11 10:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 10:00:00-04:00,sell,fill,346.0,TSLA,stock,,0.0,,263.375,market,1,63.789425,0.0,trade,,,,,,,,,,,,
2024-07-11 11:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 11:00:00-04:00,sell,fill,1096.0,AMD,stock,,0.0,,182.3249969482422,market,1,139.87973765869143,0.0,trade,,,,,,,,,,,,
2024-07-11 12:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 12:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 12:00:00-04:00,sell,fill,406.0,TSLA,stock,,0.0,,261.81500244140625,market,1,74.40782369384766,0.0,trade,,,,,,,,,,,,
2024-07-11 12:00:00-04:00,buy,fill,690.0,NVDA,stock,,0.0,,128.13009643554688,market,1,61.88683657836914,0.0,trade,,,,,,,,,,,,
2024-07-11 14:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 14:00:00-04:00,sell,fill,690.0,NVDA,stock,,0.0,,128.9199981689453,market,1,62.26835911560058,0.0,trade,,,,,,,,,,,,
2024-07-11 16:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 16:00:00-04:00,buy,fill,552.0,AMD,stock,,0.0,,181.1300048828125,market,1,69.98863388671874,0.0,trade,,,,,,,,,,,,
2024-07-11 18:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-11 18:00:00-04:00,sell,fill,552.0,AMD,stock,,0.0,,181.1300048828125,market,1,69.98863388671874,0.0,trade,,,,,,,,,,,,
2024-07-12 11:00:00-04:00,buy,new,,AAPL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-12 11:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-12 11:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-12 11:00:00-04:00,buy,fill,433.0,AAPL,stock,,0.0,,230.8800048828125,market,1,69.97972947998046,0.0,trade,,,,,,,,,,,,
2024-07-12 11:00:00-04:00,buy,fill,513.0,AMD,stock,,0.0,,183.43499755859372,market,1,65.87150762329101,0.0,trade,,,,,,,,,,,,
2024-07-12 11:00:00-04:00,buy,fill,325.0,TSLA,stock,,0.0,,246.4600067138672,market,1,56.06965152740479,0.0,trade,,,,,,,,,,,,
2024-07-12 13:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-12 13:00:00-04:00,sell,fill,325.0,TSLA,stock,,0.0,,249.56939697265625,market,1,56.7770378112793,0.0,trade,,,,,,,,,,,,
2024-07-12 14:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-12 14:00:00-04:00,buy,fill,763.0,NVDA,stock,,0.0,,130.92999267578125,market,1,69.92970908813477,0.0,trade,,,,,,,,,,,,
2024-07-12 15:00:00-04:00,sell,new,,AAPL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-12 15:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-12 15:00:00-04:00,sell,fill,433.0,AAPL,stock,,0.0,,232.26499938964844,market,1,70.39952131500245,0.0,trade,,,,,,,,,,,,
2024-07-12 15:00:00-04:00,sell,fill,513.0,AMD,stock,,0.0,,185.8500061035156,market,1,66.73873719177246,0.0,trade,,,,,,,,,,,,
2024-07-12 16:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-12 16:00:00-04:00,sell,fill,763.0,NVDA,stock,,0.0,,131.0500030517578,market,1,69.99380662994385,0.0,trade,,,,,,,,,,,,
2024-07-13 04:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-13 04:00:00-04:00,buy,fill,542.0,AMD,stock,,0.0,,184.4499969482422,market,1,69.98032884216309,0.0,trade,,,,,,,,,,,,
2024-07-13 05:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-13 05:00:00-04:00,buy,fill,394.0,TSLA,stock,,0.0,,250.3300018310547,market,1,69.04101450500488,0.0,trade,,,,,,,,,,,,
2024-07-13 06:00:00-04:00,buy,new,,AAPL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-13 06:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-13 06:00:00-04:00,buy,fill,431.0,AAPL,stock,,0.0,,231.8600006103516,market,1,69.95216218414308,0.0,trade,,,,,,,,,,,,
2024-07-13 06:00:00-04:00,buy,fill,245.0,AMD,stock,,0.0,,184.4499969482422,market,1,31.633174476623537,0.0,trade,,,,,,,,,,,,
2024-07-13 10:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-13 10:00:00-04:00,buy,fill,187.0,TSLA,stock,,0.0,,250.3300018310547,market,1,32.76819723968506,0.0,trade,,,,,,,,,,,,
2024-07-13 11:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-13 11:00:00-04:00,sell,fill,787.0,AMD,stock,,0.0,,184.4499969482422,market,1,101.61350331878663,0.0,trade,,,,,,,,,,,,
2024-07-13 12:00:00-04:00,sell,new,,AAPL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-13 12:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-13 12:00:00-04:00,sell,fill,431.0,AAPL,stock,,0.0,,231.8600006103516,market,1,69.95216218414308,0.0,trade,,,,,,,,,,,,
