time,side,status,filled_quantity,symbol,asset.asset_type,asset.right,asset.strike,asset.expiration,price,type,asset.multiplier,trade_cost,trade_slippage,event_kind,event_id,cash_event_type,cash_event_amount,cash_event_currency,cash_event_description,cash_event_direction,cash_event_reason,is_external_cash_flow,cash_event_raw_type,cash_event_raw_subtype,cash_event_broker_name,cash_event_broker_event_id
2024-07-23 10:00:00-04:00,buy,fill,543.0,AMZN,stock,,0.0,,184.0850067138672,market,1,199.9163172912598,0.0,trade,,,,,,,,,,,,
2024-07-23 11:00:00-04:00,sell,new,,AMZN,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-23 11:00:00-04:00,sell,fill,543.0,AMZN,stock,,0.0,,188.67999267578125,market,1,204.90647204589843,0.0,trade,,,,,,,,,,,,
2024-07-25 10:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-25 10:00:00-04:00,buy,fill,461.0,TSLA,stock,,0.0,,216.7949981689453,market,1,199.88498831176756,0.0,trade,,,,,,,,,,,,
2024-07-25 11:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-25 11:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-25 11:00:00-04:00,sell,fill,461.0,TSLA,stock,,0.0,,224.3600006103516,market,1,206.85992056274418,0.0,trade,,,,,,,,,,,,
2024-07-25 11:00:00-04:00,buy,fill,897.0,NVDA,stock,,0.0,,111.36000061035156,market,1,199.7798410949707,0.0,trade,,,,,,,,,,,,
2024-07-25 12:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-25 12:00:00-04:00,sell,fill,897.0,NVDA,stock,,0.0,,114.63200378417967,market,1,205.64981478881833,0.0,trade,,,,,,,,,,,,
2024-07-26 10:00:00-04:00,buy,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-26 10:00:00-04:00,buy,fill,215.0,META,stock,,0.0,,464.1950073242188,market,1,199.60385314941408,0.0,trade,,,,,,,,,,,,
2024-07-26 11:00:00-04:00,sell,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-26 11:00:00-04:00,sell,fill,215.0,META,stock,,0.0,,463.1579895019531,market,1,199.15793548583983,0.0,trade,,,,,,,,,,,,
2024-07-29 10:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-29 10:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-29 10:00:00-04:00,buy,fill,444.0,TSLA,stock,,0.0,,224.9980010986328,market,1,199.79822497558592,0.0,trade,,,,,,,,,,,,
2024-07-29 10:00:00-04:00,buy,fill,880.0,NVDA,stock,,0.0,,113.62000274658205,market,1,199.97120483398442,0.0,trade,,,,,,,,,,,,
2024-07-29 11:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-29 11:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-29 11:00:00-04:00,sell,fill,444.0,TSLA,stock,,0.0,,232.47259521484372,market,1,206.4356645507812,0.0,trade,,,,,,,,,,,,
2024-07-29 11:00:00-04:00,sell,fill,880.0,NVDA,stock,,0.0,,114.94000244140624,market,1,202.29440429687497,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,new,,AAPL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,new,,AMZN,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,fill,431.0,AAPL,stock,,0.0,,221.52999877929688,market,1,190.95885894775392,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,fill,201.0,META,stock,,0.0,,470.8049926757813,market,1,189.2636070556641,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,fill,511.0,AMZN,stock,,0.0,,185.2899932861328,market,1,189.36637313842772,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,fill,622.0,AMD,stock,,0.0,,151.0,market,1,187.844,0.0,trade,,,,,,,,,,,,
2024-07-31 10:00:00-04:00,buy,fill,404.0,TSLA,stock,,0.0,,227.9199981689453,market,1,184.1593585205078,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,new,,AAPL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,new,,AMZN,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,fill,431.0,AAPL,stock,,0.0,,222.83999633789065,market,1,192.08807684326175,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,fill,201.0,META,stock,,0.0,,473.8200073242188,market,1,190.47564294433596,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,fill,511.0,AMZN,stock,,0.0,,186.80999755859372,market,1,190.9198175048828,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,fill,622.0,AMD,stock,,0.0,,148.8300018310547,market,1,185.14452227783204,0.0,trade,,,,,,,,,,,,
2024-07-31 11:00:00-04:00,sell,fill,404.0,TSLA,stock,,0.0,,230.5500030517578,market,1,186.2844024658203,0.0,trade,,,,,,,,,,,,
2024-08-01 10:00:00-04:00,buy,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-01 10:00:00-04:00,buy,fill,191.0,META,stock,,0.0,,520.8800048828125,market,1,198.9761618652344,0.0,trade,,,,,,,,,,,,
2024-08-01 11:00:00-04:00,sell,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-01 11:00:00-04:00,sell,fill,191.0,META,stock,,0.0,,513.1199951171875,market,1,196.0118381347656,0.0,trade,,,,,,,,,,,,
2024-08-02 10:00:00-04:00,buy,new,,AAPL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-02 10:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-02 10:00:00-04:00,buy,fill,453.0,AAPL,stock,,0.0,,220.28939819335935,market,1,199.58219476318357,0.0,trade,,,,,,,,,,,,
2024-08-02 10:00:00-04:00,buy,fill,718.0,AMD,stock,,0.0,,134.58999633789062,market,1,193.27123474121092,0.0,trade,,,,,,,,,,,,
2024-08-02 11:00:00-04:00,sell,new,,AAPL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-02 11:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-02 11:00:00-04:00,sell,fill,453.0,AAPL,stock,,0.0,,222.6300048828125,market,1,201.70278442382812,0.0,trade,,,,,,,,,,,,
2024-08-02 11:00:00-04:00,sell,fill,718.0,AMD,stock,,0.0,,134.95010375976562,market,1,193.78834899902344,0.0,trade,,,,,,,,,,,,
2024-08-04 02:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-04 02:00:00-04:00,buy,fill,943.0,NVDA,stock,,0.0,,106.04000091552734,market,1,199.99144172668457,0.0,trade,,,,,,,,,,,,
2024-08-04 03:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-04 03:00:00-04:00,buy,fill,943.0,NVDA,stock,,0.0,,106.04000091552734,market,1,199.99144172668457,0.0,trade,,,,,,,,,,,,
2024-08-04 09:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-04 09:00:00-04:00,sell,fill,1886.0,NVDA,stock,,0.0,,106.04000091552734,market,1,399.98288345336914,0.0,trade,,,,,,,,,,,,
2024-08-05 11:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-05 11:00:00-04:00,buy,fill,757.0,AMD,stock,,0.0,,132.02999877929688,market,1,199.89341815185549,0.0,trade,,,,,,,,,,,,
2024-08-05 12:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-05 12:00:00-04:00,buy,fill,736.0,AMD,stock,,0.0,,135.77499389648438,market,1,199.860791015625,0.0,trade,,,,,,,,,,,,
2024-08-05 13:00:00-04:00,sell,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-05 13:00:00-04:00,sell,fill,1493.0,AMD,stock,,0.0,,139.06900024414062,market,1,415.2600347290039,0.0,trade,,,,,,,,,,,,
2024-08-06 10:00:00-04:00,buy,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-06 10:00:00-04:00,buy,new,,MSFT,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-06 10:00:00-04:00,buy,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-06 10:00:00-04:00,buy,fill,208.0,META,stock,,0.0,,479.0,market,1,199.264,0.0,trade,,,,,,,,,,,,
2024-08-06 10:00:00-04:00,buy,fill,249.0,MSFT,stock,,0.0,,400.2349853515625,market,1,199.31702270507813,0.0,trade,,,,,,,,,,,,
2024-08-06 10:00:00-04:00,buy,fill,963.0,NVDA,stock,,0.0,,103.83999633789062,market,1,199.99583294677734,0.0,trade,,,,,,,,,,,,
2024-08-06 11:00:00-04:00,sell,new,,META,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-06 11:00:00-04:00,sell,new,,MSFT,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-06 11:00:00-04:00,sell,new,,NVDA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-06 11:00:00-04:00,sell,fill,208.0,META,stock,,0.0,,490.1499938964844,market,1,203.90239746093752,0.0,trade,,,,,,,,,,,,
2024-08-06 11:00:00-04:00,sell,fill,249.0,MSFT,stock,,0.0,,401.9249877929688,market,1,200.15864392089847,0.0,trade,,,,,,,,,,,,
2024-08-06 11:00:00-04:00,sell,fill,963.0,NVDA,stock,,0.0,,103.66999816894533,market,1,199.6684164733887,0.0,trade,,,,,,,,,,,,
2024-08-06 12:00:00-04:00,buy,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-06 12:00:00-04:00,buy,fill,512.0,TSLA,stock,,0.0,,195.1499938964844,market,1,199.83359375000003,0.0,trade,,,,,,,,,,,,
2024-08-06 13:00:00-04:00,sell,new,,TSLA,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-06 13:00:00-04:00,sell,fill,512.0,TSLA,stock,,0.0,,200.32000732421875,market,1,205.1276875,0.0,trade,,,,,,,,,,,,
2024-08-07 10:00:00-04:00,buy,new,,AAPL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-07 10:00:00-04:00,buy,new,,AMZN,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-07 10:00:00-04:00,buy,new,,AMD,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-07 10:00:00-04:00,buy,new,,MSFT,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-07 10:00:00-04:00,buy,new,,GOOGL,stock,,0.0,,,market,1,,0.0,trade,,,,,,,,,,,,
2024-08-07 10:00:00-04:00,buy,fill,483.0,AAPL,stock,,0.0,,206.88999938964844,market,1,199.8557394104004,0.0,trade,,,,,,,,,,,,
2024-08-07 10:00:00-04:00,buy,fill,601.0,AMZN,stock,,0.0,,166.17999267578125,market,1,199.74835119628906,0.0,trade,,,,,,,,,,,,
2024-08-07 10:00:00-04:00,buy,fill,721.0,AMD,stock,,0.0,,133.75,market,1,192.8675,0.0,trade,,,,,,,,,,,,
2024-08-07 10:00:00-04:00,buy,fill,219.0,MSFT,stock,,0.0,,408.635009765625,market,1,178.98213427734376,0.0,trade,,,,,,,,,,,,
