time,strategy,exchange,identifier,symbol,side,type,status,price,filled_quantity,multiplier,trade_cost,trade_slippage,time_in_force,asset.right,asset.strike,asset.multiplier,asset.expiration,asset.asset_type,price_source,event_kind,event_id,cash_event_type,cash_event_amount,cash_event_currency,cash_event_description,cash_event_direction,cash_event_reason,is_external_cash_flow,cash_event_raw_type,cash_event_raw_subtype,cash_event_broker_name,cash_event_broker_event_id
2026-01-02 21:00:00-05:00,Strategy,,bt_1,NVDA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-02 21:00:00-05:00,Strategy,,bt_2,AMD,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-02 21:00:00-05:00,Strategy,,bt_3,GOOGL,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-02 21:00:00-05:00,Strategy,,bt_1,NVDA,buy,market,fill,188.9499969482422,1732.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-02 21:00:00-05:00,Strategy,,bt_2,AMD,buy,market,fill,225.13499450683597,1408.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-02 21:00:00-05:00,Strategy,,bt_3,GOOGL,buy,market,fill,315.25,969.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 00:00:00-05:00,Strategy,,bt_4,NVDA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 00:00:00-05:00,Strategy,,bt_5,AMD,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 00:00:00-05:00,Strategy,,bt_6,GOOGL,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 00:00:00-05:00,Strategy,,bt_4,NVDA,buy,market,fill,188.9499969482422,11.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 00:00:00-05:00,Strategy,,bt_5,AMD,sell,market,fill,225.13499450683597,5.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 00:00:00-05:00,Strategy,,bt_6,GOOGL,sell,market,fill,315.25,2.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 01:00:00-05:00,Strategy,,bt_7,NVDA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 01:00:00-05:00,Strategy,,bt_8,AMD,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 01:00:00-05:00,Strategy,,bt_9,GOOGL,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 01:00:00-05:00,Strategy,,bt_7,NVDA,buy,market,fill,188.9499969482422,10.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 01:00:00-05:00,Strategy,,bt_8,AMD,buy,market,fill,225.13499450683597,6.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 01:00:00-05:00,Strategy,,bt_9,GOOGL,sell,market,fill,315.25,10.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 02:00:00-05:00,Strategy,,bt_10,NVDA,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 02:00:00-05:00,Strategy,,bt_11,AMD,buy,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 02:00:00-05:00,Strategy,,bt_12,GOOGL,sell,market,new,,,1,,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
2026-01-03 02:00:00-05:00,Strategy,,bt_10,NVDA,buy,market,fill,188.9499969482422,35.0,1,0.0,0.0,gtc,,0.0,1,,stock,,trade,,,,,,,,,,,,
